id;title;genres;company;score;released_at
jikkyou-powerful-pro-yakyuu-portable-3;Jikkyou Powerful Pro Yakyuu Portable 3;Sports,Team,Baseball,Sim;;0;2008-05-29 00:00:00.000000
jikkyou-powerful-pro-yakyuu-portable-4;Jikkyou Powerful Pro Yakyuu Portable 4;Sports,Team,Baseball,Arcade;;0;2009-09-17 00:00:00.000000
jikkyou-powerful-pro-yakyuu-portable;Jikkyou Powerful Pro Yakyuu Portable;Sports,Team,Baseball,Sim;;0;2006-04-01 00:00:00.000000
jissen-pachi-slot-hisshouhou-hokuto-no-ken-portable;Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable;Miscellaneous,Gambling;;0;2005-06-30 00:00:00.000000
jissen-pachi-slot-hisshouhou-hokuto-no-ken-se-portable;Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE Portable;Miscellaneous,Gambling;;0;2006-08-10 00:00:00.000000
jissen-pachi-slot-hisshouhou-portable-aladdin-2-evolution;Jissen Pachi-Slot Hisshouhou! Portable: Aladdin II Evolution;Miscellaneous,Gambling;;0;2006-03-30 00:00:00.000000
jitsuroku-oniyome-nikki;Jitsuroku Oniyome Nikki;Action,General;;0;2006-02-23 00:00:00.000000
jitsuwa-kaidan-shinmimi-bukuro-ichi-no-shou;Jitsuwa Kaidan: Shinmimi Bukuro - Ichi no Shou;Action,General;;0;2005-07-28 00:00:00.000000
j-league-pro-soccer-club-o-tsukurou-6-pride-of-j;J.League Pro Soccer Club o Tsukurou! 6: Pride of J;Sports,Team,Soccer,Management;;0;2009-11-12 00:00:00.000000
j-league-pro-soccer-club-o-tsukurou-7-euro-plus;J.League Pro Soccer Club o Tsukurou! 7 Euro Plus;Sports,Team,Soccer,Management;;0;2011-08-04 00:00:00.000000
judie-no-atelier-gramnad-no-renkinjutsushi-toraware-no-mamoribito;Judie no Atelier: Gramnad no Renkinjutsushi - Toraware no Mamoribito;Role-Playing,General;;0;2010-04-08 00:00:00.000000
juiced-2-hot-import-nights;Juiced 2: Hot Import Nights;Racing,Simulation,Automobile;Juice Games / THQ;73;2007-10-08 00:00:00.000000
juiced-eliminator;Juiced: Eliminator;Racing,Simulation,Automobile;Juice Games / THQ;65;2006-06-28 00:00:00.000000
jui-dr-touma-joutarou;Jui: Dr. Touma Joutarou;Adventure,General;;0;2006-02-02 00:00:00.000000
jukugon;Jukugon;Puzzle,General;;0;2006-07-13 00:00:00.000000
jungle-party;Jungle Party;Miscellaneous,Party / Minigame;;0;2010-11-19 00:00:00.000000
just-english;Just English;Miscellaneous,Edutainment;;0;2006-06-16 00:00:00.000000
justice-league-heroes;Justice League Heroes;Role-Playing,Action RPG;Snowblind Studios / Warner Bros. Interactive Entertainment;72;2006-11-22 00:00:00.000000
juujimoto-ripputai-sypher-portable;Juujimoto Ripputai Sypher Portable;Adventure,General;;0;2009-08-27 00:00:00.000000
juusei-to-diamond;Juusei to Diamond;Adventure,Visual Novel;;0;2009-06-18 00:00:00.000000
kaeru-batake-de-tsukamaete-natsu-senbokuryou-sansen-portable;Kaeru Batake de Tsukamaete: Natsu Senbokuryou Sansen Portable;Adventure,General;;0;2011-06-16 00:00:00.000000
kaeru-batake-de-tsukamaete-portable;Kaeru Batake de Tsukamaete Portable;Adventure,Visual Novel;;0;2010-11-11 00:00:00.000000
kahashima-ryuuta-kyouju-kanshuu-nou-chikara-trainer-portable;Kahashima Ryuuta Kyouju Kanshuu Nou Chikara Trainer Portable;Miscellaneous,Edutainment;;0;2005-10-20 00:00:00.000000
kaitou-apricot-portable;Kaitou Apricot Portable;Adventure,Visual Novel;;0;2007-10-25 00:00:00.000000
kaitou-tenshi-twin-angel-toki-to-sekai-no-meikyuu;Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu;Adventure,General;;0;2011-08-25 00:00:00.000000
kamaitachi-no-yoru-2;Kamaitachi no Yoru 2;Adventure,General;;0;2006-05-25 00:00:00.000000
kamen-no-maid-guy-boyoyon-battle-royale;Kamen no Maid Guy: Boyoyon Battle Royale;Adventure,General;;0;2009-02-26 00:00:00.000000
kamen-rider-climax-heroes-fourze;Kamen Rider Climax Heroes Fourze;Action,Fighting,3D;Eighting / Bandai Namco Games;0;2011-12-01 00:00:00.000000
kamen-rider-climax-heroes-ooo;Kamen Rider Climax Heroes OOO;Action,General;Eighting / Bandai Namco Games;0;2010-12-02 00:00:00.000000
kami-naru-kimi-to;Kami Naru Kimi to;Adventure,General;;0;2011-10-20 00:00:00.000000
kana-imouto;Kana: Imouto;Adventure,Visual Novel;;0;2010-10-07 00:00:00.000000
kanji-trainer-portable;Kanji Trainer Portable;Miscellaneous,Edutainment;;0;2006-12-14 00:00:00.000000
kannou-mukashi-banashi-portable;Kannou Mukashi Banashi Portable;Adventure,General;;0;2012-01-19 00:00:00.000000
kanon;Kanon;Adventure,Visual Novel;;0;2007-02-15 00:00:00.000000
kanuchi-futatsu-no-tsubasa;Kanuchi: Futatsu no Tsubasa;Adventure,General;Otomate / Idea Factory;0;2010-12-16 00:00:00.000000
kao-challengers;Kao Challengers;Action,Platformer,3D;Tate Interactive / Atari SA;57;2006-03-29 00:00:00.000000
katekyoo-hitman-reborn-battle-arena-2-spirits-burst;Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst;Action,Fighting,3D;Ancient / Marvelous Entertainment;0;2009-09-17 00:00:00.000000
katekyoo-hitman-reborn-battle-arena;Katekyoo Hitman Reborn! Battle Arena;Action,Fighting,3D;Ancient / Marvelous Entertainment;0;2008-09-18 00:00:00.000000
katekyoo-hitman-reborn-kizuna-no-tag-battle;Katekyoo Hitman Reborn! Kizuna no Tag Battle;Action,Fighting,3D;Shade / Marvelous Entertainment;0;2010-02-25 00:00:00.000000
kazoku-keikaku;Kazoku Keikaku;Adventure,Visual Novel;;0;2010-08-12 00:00:00.000000
kazook;KAZooK;Miscellaneous,Party / Minigame;Monte Cristo / Xplosiv;0;2006-10-20 00:00:00.000000
keibatsuu-portable-2-jra-koushiki-data-23-nenbun-shuuroku;Keibatsuu Portable 2: JRA Koushiki Data 23 Nenbun Shuuroku;Sports,Individual,Horse Racing;;0;2009-04-16 00:00:00.000000
keibatsuu-portable;Keibatsuu Portable;Sports,Individual,Horse Racing;;0;2008-05-15 00:00:00.000000
kenka-bancho-badass-rumble;Kenka Bancho: Badass Rumble;Action,Beat-'Em-Up,3D;Bullets / Atlus;70;2009-11-10 00:00:00.000000
kenka-bancho-badass-rumble;Kenka Bancho: Badass Rumble;Action;Bullets;70;2009-11-10 00:00:00.000000
kenka-banchou-4-ichinen-sensou;Kenka Banchou 4: Ichinen Sensou;Action,Beat-'Em-Up,2D;Bullets / Spike;0;2010-02-25 00:00:00.000000
kenka-banchou-5-otoko-no-housoku;Kenka Banchou 5: Otoko no Housoku;Action,General;Bullets / Spike;0;2011-01-27 00:00:00.000000
kenka-banchou-portable;Kenka Banchou Portable;Action,Beat-'Em-Up,3D;;0;2009-10-29 00:00:00.000000
ken-to-mahou-to-gakuen-mono-final-shinnyusei-wa-ohimesama;Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama;Role-Playing,Western-Style;Zerodiv / Acquire;0;2011-10-13 00:00:00.000000
kidou-senshi-gundam-age-cosmic-drive;Kidou Senshi Gundam AGE: Cosmic Drive;Role-Playing,Japanese-Style;Level 5 / Bandai Namco Games;0;2012-08-30 00:00:00.000000
kidou-senshi-gundam-age-universe-accel;Kidou Senshi Gundam AGE: Universe Accel;Role-Playing,Japanese-Style;Level 5 / Bandai Namco Games;0;2012-08-30 00:00:00.000000
kidou-senshi-gundam-ghiren-no-yabou-axis-no-kyoui-v;Kidou Senshi Gundam: Ghiren no Yabou - Axis no Kyoui V;Strategy,General;Bec / Bandai Namco Games;0;2009-02-12 00:00:00.000000
kidou-senshi-gundam-ghiren-no-yabou-zeon-no-keifu;Kidou Senshi Gundam: Ghiren no Yabou - Zeon no Keifu;Strategy,General;;0;2005-08-11 00:00:00.000000
kidou-senshi-gundam-gundam-vs-gundam-next-plus;Kidou Senshi Gundam: Gundam vs. Gundam NEXT PLUS;Simulation,Vehicle,Combat;Capcom / Bandai Namco Games;0;2009-12-03 00:00:00.000000
kidou-senshi-gundam-mokuba-no-kiseki;Kidou Senshi Gundam: Mokuba no Kiseki;Strategy,General;;0;2012-01-26 00:00:00.000000
kidou-senshi-gundam-senjou-no-kizuna-portable;Kidou Senshi Gundam: Senjou no Kizuna Portable;Strategy,General;Access Games / Bandai Namco Games;0;2009-03-26 00:00:00.000000
kidou-senshi-gundam-shin-gihren-no-yabou;Kidou Senshi Gundam: Shin Gihren no Yabou;Strategy,General;B.B.Studio / Bandai Namco Games;0;2011-08-25 00:00:00.000000
kikuite-oboeru-eitango-arc-no-kikutan-advanced;Kikuite Oboeru Eitango: Arc no Kikutan Advanced;Miscellaneous,Edutainment;;0;2009-04-23 00:00:00.000000
kikuite-oboeru-eitango-arc-no-kikutan-basic;Kikuite Oboeru Eitango: Arc no Kikutan Basic;Miscellaneous,Edutainment;;0;2009-04-23 00:00:00.000000
kikuite-oboeru-eitango-arc-no-kikutan-entry;Kikuite Oboeru Eitango: Arc no Kikutan Entry;Miscellaneous,Edutainment;;0;2009-04-23 00:00:00.000000
killzone-liberation;Killzone: Liberation;Action;Guerrilla;77;2006-10-31 00:00:00.000000
killzone-liberation;Killzone: Liberation;Action,Shooter,Third-Person,Arcade;Guerrilla / SCEA;77;2006-10-31 00:00:00.000000
kingdom-hearts-birth-by-sleep;Kingdom Hearts: Birth by Sleep;Role-Playing,Action RPG;;82;2010-09-07 00:00:00.000000
kingdom-hearts-birth;Kingdom Hearts: Birth by Sleep;Role-Playing;Square Enix;82;2010-09-07 00:00:00.000000
kingdom-of-paradise;Kingdom of Paradise;Role-Playing,Action RPG;Climax Entertainment / SCEA;72;2005-11-15 00:00:00.000000
king-of-clubs;King of Clubs;Sports,Individual,Golf,Arcade;;0;2008-03-20 00:00:00.000000
kings-field-additional-2;King's Field: Additional II;Role-Playing,Western-Style;;0;2006-08-24 00:00:00.000000
kings-field-additional-i;King's Field: Additional I;Role-Playing,Western-Style;;0;2006-07-20 00:00:00.000000
kiniro-no-corda-2-f-encore;Kiniro no Corda 2 f Encore;Adventure,General;;0;2009-08-20 00:00:00.000000
kiniro-no-corda-2-f;Kiniro no Corda 2 f;Role-Playing,General;;0;2009-02-26 00:00:00.000000
kiniro-no-corda-3;Kiniro no Corda 3;Role-Playing,General;;0;2010-02-25 00:00:00.000000
kinnikuman-muscle-generations;Kinnikuman: Muscle Generations;Sports,Individual,Combat,Wrestling;Bandai / Aki Corp.;0;2006-02-23 00:00:00.000000
kisetsu-o-dakishimete;Kisetsu o Dakishimete;Adventure,Visual Novel;;0;2005-07-28 00:00:00.000000
kisou-ryouhei-gunhound-ex;Kisou Ryouhei Gunhound EX;Action,Shooter,Shoot-'Em-Up,Horizontal;Dracue / G.Rev;0;2013-01-31 00:00:00.000000
knights-in-the-nightmare;Knights in the Nightmare;Strategy,Real-Time,General;Sting / Atlus;75;2010-11-05 00:00:00.000000
koisuru-otome-to-shugo-no-tate-portable;Koisuru Otome to Shugo no Tate Portable;Adventure,General;;0;2010-07-29 00:00:00.000000
k-on-houkago-live;K-On! Houkago Live!!;Action,Rhythm,Music;;0;2010-09-30 00:00:00.000000
konneko-keep-a-memory-green;Konneko: Keep a Memory Green;Adventure,General;;0;2011-12-08 00:00:00.000000
kono-aozora-ni-yakusoku-o-tenohira-no-rakuen;Kono Aozora ni Yakusoku o - Tenohira no Rakuen;Adventure,Visual Novel;;0;2009-06-25 00:00:00.000000
koori-no-bohyou-ichiryuuwa-3-dome-no-junan;Koori no Bohyou: Ichiryuuwa, 3-dome no Junan;Adventure,Visual Novel;;0;2010-02-25 00:00:00.000000
kotoba-no-puzzle-mojipittan-daijiten;Kotoba no Puzzle: Mojipittan Daijiten;Miscellaneous,Board / Card Game;;0;2004-12-16 00:00:00.000000
kuon-no-kizuna-sairin-mikotonori-portable;Kuon no Kizuna: Sairin Mikotonori Portable;Adventure,General;;0;2011-11-17 00:00:00.000000
kurogane-no-linebarrels;Kurogane no Linebarrels;Action,General;;0;2009-10-08 00:00:00.000000
kurohyou-2-ryu-ga-gotoku-ashura-hen;Kurohyou 2: Ryu ga Gotoku Ashura Hen;Action Adventure,Open-World;syn Sophia / Sega;0;2012-03-22 00:00:00.000000
kurohyou-ryu-ga-gotoku-shinshou;Kurohyou: Ryu ga Gotoku Shinshou;Action Adventure,Open-World;syn Sophia / Sega;0;2010-09-22 00:00:00.000000
la-corda-doro;La Corda d'Oro;Strategy,General;;0;2005-11-10 00:00:00.000000
lanfeust-of-troy;Lanfeust of Troy;Action,Platformer,3D;Tate Interactive / Atari SA;0;2008-05-07 00:00:00.000000
la-pucelle-ragnarok;La Pucelle: Ragnarok;Strategy,Turn-Based,Tactics;;0;2009-11-26 00:00:00.000000
last-escort-club-katze;Last Escort: Club Katze;Adventure,General;Mobile & Gamestudio / D3Publisher;0;2010-02-18 00:00:00.000000
last-ranker;Last Ranker;Role-Playing,Action RPG;Imageepoch / Capcom;0;2010-07-15 00:00:00.000000
legend-of-the-dragon;Legend of the Dragon;Action,Fighting,3D;Neko Entertainment / The Game Factory;38;2007-05-29 00:00:00.000000
lego-batman;LEGO Batman: The Videogame;Action,Adventure;Traveller's Tales;73;2008-09-23 00:00:00.000000
lego-harry-potter-years-1-4;LEGO Harry Potter: Years 1-4;Action Adventure,General;TT Fusion / Warner Bros. Interactive Entertainment;71;2010-06-29 00:00:00.000000
lego-harry-potter-years-1-4;LEGO Harry Potter: Years 1-4;Action,Adventure;TT Fusion;71;2010-06-29 00:00:00.000000
lego-harry-potter-years-5-7;LEGO Harry Potter: Years 5-7;Action Adventure,General;Traveller's Tales / Warner Bros. Interactive Entertainment;0;2011-11-11 00:00:00.000000
lego-harry-potter-years-5-7;LEGO Harry Potter: Years 5-7;Action,Adventure;Traveller's Tales;0;2011-11-11 00:00:00.000000
lego-indiana-jones-2-the-adventure-continues;LEGO Indiana Jones 2: The Adventure Continues;Action Adventure,General;Traveller's Tales / LucasArts;55;2009-11-17 00:00:00.000000
lego-indiana-jones-2-the-adventure-continues;LEGO Indiana Jones 2: The Adventure Continues;Action,Adventure;Traveller's Tales;0;2009-11-17 00:00:00.000000
lego-indiana-jones-the-original-adventures;LEGO Indiana Jones: The Original Adventures;Action Adventure,General;Traveller's Tales / LucasArts;76;2008-06-03 00:00:00.000000
lego-indiana-jones-the-original-adventures;LEGO Indiana Jones: The Original Adventures;Adventure;Traveller's Tales;76;2008-06-03 00:00:00.000000
lego-pirates-of-the-caribbean;LEGO Pirates of the Caribbean: The Video Game;Action,Adventure;Traveller's Tales;67;2011-05-10 00:00:00.000000
lego-pirates-of-the-caribbean-the-video-game;LEGO Pirates of the Caribbean: The Video Game;Action Adventure,General;Traveller's Tales / Disney Interactive Studios;67;2011-05-10 00:00:00.000000
lego-star-wars-2-the-original-trilogy;LEGO Star Wars II: The Original Trilogy;Action Adventure,General;Traveller's Tales / LucasArts;83;2006-09-12 00:00:00.000000
lego-star-wars-2-the-original-trilogy;LEGO Star Wars II: The Original Trilogy;Action,Adventure;Traveller's Tales;83;2006-09-12 00:00:00.000000
lego-star-wars-3-the-clone-wars;LEGO Star Wars III: The Clone Wars;Action Adventure,General;Traveller's Tales / LucasArts;63;2011-03-22 00:00:00.000000
lego-star-wars-3-the-clone-wars;LEGO Star Wars III: The Clone Wars;Action,Adventure;Traveller's Tales;63;2011-03-22 00:00:00.000000
lemmings;Lemmings;Miscellaneous;Team 17;76;2006-05-23 00:00:00.000000
lemmings;Lemmings;Puzzle,Action;Team 17 / SCEA;76;2006-05-23 00:00:00.000000
like-life-every-hour;Like Life Every Hour;Adventure,Visual Novel;HuneX / GN Software;0;2009-10-01 00:00:00.000000
lisa-to-issho-ni-tairiku-oudan-a-ressha-de-ikou;Lisa to Issho ni Tairiku Oudan: A-Ressha de Ikou;Simulation,Vehicle,Train;Artdink / Idea Factory;0;2006-06-22 00:00:00.000000
little-aid-portable;Little Aid Portable;Adventure,Visual Novel;;0;2007-05-17 00:00:00.000000
little-big-planet;LittleBigPlanet;Action,Platformer;Media Molecule / SCEA;87;2009-11-17 00:00:00.000000
little-britain-the-video-game;Little Britain: The Video Game;Miscellaneous,Party / Minigame;Revolution Studios / Blast! Entertainment Ltd;0;2007-09-21 00:00:00.000000
little-busters-converted-edition;Little Busters! Converted Edition;Adventure,Visual Novel;;0;2010-11-25 00:00:00.000000
littlewitch-parfait-kuroneko-mahouten-monogatari;Littlewitch Parfait: Kuroneko Mahouten Monogatari;Adventure,General;Kogado Studio / CyberFront;0;2012-03-22 00:00:00.000000
l-no-kisetsu-double-pocket;L no Kisetsu: Double Pocket;Miscellaneous,Compilation;;0;2009-11-26 00:00:00.000000
locoroco-2;LocoRoco 2;Action;SCE Japan Studio;85;2009-02-10 00:00:00.000000
locoroco-midnight-carnival;LocoRoco Midnight Carnival;Miscellaneous;SCE Japan Studio;73;2009-10-29 00:00:00.000000
lord-of-apocalypse;Lord of Apocalypse;Role-Playing,Action RPG;Access Games / Square Enix;0;2011-12-17 00:00:00.000000
lord-of-arcana;Lord of Arcana;Action;Access Games;53;2011-01-25 00:00:00.000000
lord-of-arcana;Lord of Arcana;Role-Playing,Action RPG;Access Games / Square Enix;53;2011-01-25 00:00:00.000000
lucha-libre-aaa-heroes-del-ring;Lucha Libre AAA Heroes del Ring;Sports,Individual,Combat,Wrestling;Konami;0;1970-01-01 00:00:00.000000
lucky-*-star-net-idol-meister;Lucky * Star: Net Idol Meister;Miscellaneous,Trivia / Game Show;;0;2009-12-23 00:00:00.000000
lucky-*-star-ryouou-gakuen-outousai-portable;Lucky * Star: Ryouou Gakuen Outousai Portable;Adventure,General;;0;2010-12-22 00:00:00.000000
lumines-2;Lumines II;Puzzle,Matching;Q Entertainment / Buena Vista Games;81;2006-11-06 00:00:00.000000
lumines;Lumines;Puzzle,Matching;Q Entertainment / Ubisoft;89;2005-03-22 00:00:00.000000
lunar-silver-star-harmony;Lunar: Silver Star Harmony;Role-Playing;Game Arts;80;2010-03-02 00:00:00.000000
lunar-silver-star-harmony;Lunar: Silver Star Harmony;Role-Playing,Japanese-Style;Game Arts / XSEED Games;80;2010-03-02 00:00:00.000000
lup-salad-portable-matatabi-lupupu-cube;Lup Salad Portable Matatabi: Lupupu Cube;Puzzle,General;;0;2010-01-28 00:00:00.000000
luxor-pharaohs-challenge;Luxor: Pharaoh's Challenge;Puzzle,General;;50;2007-12-18 00:00:00.000000
luxor-the-wrath-of-set;Luxor: The Wrath of Set;Puzzle,General;;60;2006-11-17 00:00:00.000000
l@ve-once;L@ve Once;Adventure,Visual Novel;;0;2010-09-30 00:00:00.000000
machi-ing-maker-3-x-tousouchuu;Machi-Ing Maker 3 x Tousouchuu;Strategy,Management,Business / Tycoon;Indi Software Co., Ltd. / D3Publisher;0;2010-01-28 00:00:00.000000
mach-modified-air-combat-heroes;M.A.C.H. Modified Air Combat Heroes;Action;VU Games;65;2007-02-20 00:00:00.000000
m-a-c-h-modified-air-combat-heroes;M.A.C.H. Modified Air Combat Heroes;Racing,Arcade,Other;VU Games / Sierra Entertainment;65;2007-02-20 00:00:00.000000
macross-ace-frontier;Macross Ace Frontier;Simulation,Vehicle,Combat;Artdink / Bandai Namco Games;0;2008-10-09 00:00:00.000000
macross-triangle-frontier;Macross Triangle Frontier;Action,General;Artdink / Bandai Namco Games;0;2011-02-03 00:00:00.000000
macross-ultimate-frontier;Macross Ultimate Frontier;Action,General;Artdink / Bandai Namco Games;0;2009-10-01 00:00:00.000000
madden-nfl-06;Madden NFL 06;Sports,Team,Football,Sim;EA Tiburon / EA Sports;75;2005-09-20 00:00:00.000000
madden-nfl-07;Madden NFL 07;Sports,Team,Football,Sim;EA Tiburon / EA Sports;78;2006-08-22 00:00:00.000000
madden-nfl-08;Madden NFL 08;Sports,Team,Football,Sim;EA Tiburon / EA Sports;75;2007-08-14 00:00:00.000000
madden-nfl-09;Madden NFL 09;Sports,Team,Football,Sim;EA Tiburon / Electronic Arts;68;2008-08-12 00:00:00.000000
madden-nfl-10;Madden NFL 10;Sports,Team,Football,Sim;EA Tiburon / Electronic Arts;79;2009-08-14 00:00:00.000000
madden-nfl-11;Madden NFL 11;Sports,Team,Football,Sim;EA Tiburon / Electronic Arts;0;2010-08-10 00:00:00.000000
madden-nfl-12;Madden NFL 12;Sports,Team,Football,Sim;EA Tiburon / EA Sports;0;2011-08-30 00:00:00.000000
magna-carta-portable;Magna Carta Portable;Role-Playing,Japanese-Style;;0;2006-05-25 00:00:00.000000
magustale-eternity-seikaiju-to-koisuru-mahou-tsukai;MagusTale Eternity: Seikaiju to Koisuru Mahou Tsukai;Role-Playing,General;HuneX / GN Software;0;2009-12-24 00:00:00.000000
mahjong-fight-club;Mahjong Fight Club;Miscellaneous,Board / Card Game;;0;2004-12-12 00:00:00.000000
mahjong-haoh-battle-royale-2;Mahjong Haoh Battle Royale II;Miscellaneous,Board / Card Game;;0;2010-01-14 00:00:00.000000
mahjong-haoh-portable-dankyuu-battle;Mahjong Haoh Portable: Dankyuu Battle;Miscellaneous,Board / Card Game;;0;2007-12-06 00:00:00.000000
mahjong-haoh-portable-jansou-battle;Mahjong Haoh Portable: Jansou Battle;Miscellaneous,Board / Card Game;;0;2006-11-30 00:00:00.000000
mahjong-taikai;Mahjong Taikai;Miscellaneous,Board / Card Game;;0;2004-12-22 00:00:00.000000
mahou-shoujo-lyrical-nanoha-as-portable-the-battle-of-aces;Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces;Action,Fighting,3D;;0;2010-01-21 00:00:00.000000
mahou-shoujo-nanoha-as-portable-the-gears-of-destiny;Mahou Shoujo Nanoha A's Portable: The Gears of Destiny;Action,General;;0;2011-12-22 00:00:00.000000
mahou-tsukai-to-goshujin-sama-new-ground;Mahou Tsukai to Goshujin-sama: New Ground;Adventure,General;;0;2011-11-23 00:00:00.000000
mai-hime-bakuretsu-fuuka-gakuen-gekitoushi;Mai-Hime Bakuretsu! Fuuka Gakuen Gekitoushi?!;Action,Fighting,3D;;0;2006-02-23 00:00:00.000000
mai-hime-senretsu-shin-fuuka-gakuen-gekitoushi;Mai-Hime Senretsu! Shin Fuuka Gakuen Gekitoushi!!;Action,Fighting,3D;;0;2006-04-27 00:00:00.000000
major-league-baseball-2k10;Major League Baseball 2K10;Sports,Team,Baseball,Sim;Visual Concepts / 2K Sports;46;2010-03-02 00:00:00.000000
major-league-baseball-2k11;Major League Baseball 2K11;Sports,Team,Baseball,Sim;Visual Concepts / 2K Sports;0;2011-03-08 00:00:00.000000
major-league-baseball-2k12;Major League Baseball 2K12;Sports,Team,Baseball,Sim;Visual Concepts / 2K Sports;0;2012-03-06 00:00:00.000000
